mol_id,status,HOMO_eV,LUMO_eV,HOMO_LUMO_gap_eV,error,split
MOL_88459,success,-9.42493868,-7.98713406,1.43780462,,train
MOL_09207,success,-9.30995515,-8.21555112,1.09440403,,train
MOL_76932,success,-9.30851614,-8.19014018,1.11837596,,train
MOL_25682,success,-8.98317291,-8.49687387,0.48629905,,train
MOL_37091,success,-8.79179635,-8.71745372,0.07434264,,train
MOL_78746,success,-9.317006,-8.10922778,1.20777823,,train
MOL_33148,success,-9.08261907,-8.43916447,0.6434546,,train
MOL_80305,success,-8.75371545,-8.72793148,0.02578397,,train
MOL_47518,success,-9.33010081,-8.17557083,1.15452999,,train
MOL_15663,success,-9.06828402,-8.47740228,0.59088174,,train
MOL_75732,success,-9.27831664,-8.25619034,1.0221263,,train
MOL_97695,success,-9.31006372,-8.20727097,1.10279276,,train
MOL_56090,success,-8.97730966,-8.54677111,0.43053856,,train
MOL_44159,success,-9.52222102,-7.91151334,1.61070769,,train
MOL_24106,success,-9.24422792,-8.22207472,1.0221532,,train
MOL_63280,success,-9.15041764,-8.35970076,0.79071688,,train
MOL_78789,success,-9.26815973,-8.21643914,1.05172059,,train
MOL_54493,success,-9.2398559,-8.28897793,0.95087797,,train
MOL_19621,success,-9.33963761,-8.09783968,1.24179793,,train
MOL_83801,success,-9.23425797,-8.26006569,0.97419228,,train
MOL_68809,success,-9.04057271,-8.47595139,0.56462133,,train
MOL_31948,success,-9.07193824,-8.50078202,0.57115621,,train
MOL_39456,success,-9.24811851,-8.20937284,1.03874567,,train
MOL_22032,success,-9.55819491,-7.85640081,1.7017941,,train
MOL_55030,success,-9.32793176,-8.14438282,1.18354894,,train
MOL_80325,success,-9.30916756,-8.16392876,1.1452388,,train
MOL_52500,success,-9.01073621,-8.53521503,0.47552118,,train
MOL_41282,success,-9.12894792,-8.38412615,0.74482177,,train
MOL_70352,success,-9.26824628,-8.22834657,1.03989971,,train
MOL_05692,success,-9.21974132,-8.25538206,0.96435926,,train
MOL_26371,success,-9.24310425,-8.26659438,0.97650987,,train
MOL_34260,success,-9.16792807,-8.31467438,0.85325368,,train
MOL_11040,success,-9.04071289,-8.36754487,0.67316802,,train
MOL_98385,success,-9.37128527,-8.08115264,1.29013263,,train
MOL_76971,success,-8.7790512,-8.70331849,0.07573271,,train
MOL_77048,success,-9.15077757,-8.35898821,0.79178936,,train
MOL_13043,success,-8.95761282,-8.58208486,0.37552796,,train
MOL_15842,success,-9.10529594,-8.41512184,0.6901741,,train
MOL_74366,success,-9.08909303,-8.36578191,0.72331112,,train
MOL_07282,success,-9.42340878,-8.0759992,1.34740958,,train
MOL_64206,success,-8.90857605,-8.59347867,0.31509738,,train
MOL_76657,success,-8.81153051,-8.70686581,0.10466471,,train
MOL_49091,success,-9.33687901,-8.08284091,1.2540381,,train
MOL_13848,success,-8.96351027,-8.58255796,0.38095232,,train
MOL_32333,success,-9.25945776,-8.20460782,1.05484994,,train
MOL_10345,success,-9.09197619,-8.45123294,0.64074325,,train
MOL_41394,success,-9.41221499,-8.08310058,1.32911441,,train
MOL_27722,success,-9.11440743,-8.39794304,0.71646438,,train
MOL_46519,success,-9.53962693,-7.89734409,1.64228284,,train
MOL_94565,success,-9.06942718,-8.40031475,0.66911243,,train
MOL_13812,success,-9.14841012,-8.4215707,0.72683942,,train
MOL_00972,success,-9.32541279,-8.13868147,1.18673131,,train
MOL_62317,success,-9.31613798,-8.1851983,1.13093968,,train
MOL_81416,success,-9.41808651,-7.94979867,1.46828784,,train
MOL_01830,success,-9.30439803,-8.21799198,1.08640605,,train
MOL_56171,success,-9.18349885,-8.32196468,0.86153416,,train
MOL_22015,success,-8.79181083,-8.67648144,0.11532939,,train
MOL_84379,success,-9.28610952,-8.20153562,1.0845739,,train
MOL_61559,success,-8.91790671,-8.59249124,0.32541548,,train
MOL_69994,success,-9.21524457,-8.26273902,0.95250555,,train
MOL_86215,success,-9.06773015,-8.44511997,0.62261018,,train
MOL_18941,success,-9.00773967,-8.52011296,0.4876267,,train
MOL_25253,success,-9.36802598,-8.08202076,1.28600521,,train
MOL_92186,success,-8.78382368,-8.75599891,0.02782477,,train
MOL_72539,success,-9.35652623,-8.01832656,1.33819967,,train
MOL_52176,success,-8.95026627,-8.47331516,0.47695111,,train
MOL_02906,success,-9.00070489,-8.56643033,0.43427457,,train
MOL_68530,success,-9.25565848,-8.21771239,1.0379461,,train
MOL_51161,success,-9.17764937,-8.38748029,0.79016907,,train
MOL_57082,success,-9.13535742,-8.4343291,0.70102833,,train
MOL_10971,success,-9.09482077,-8.36692063,0.72790014,,train
MOL_58038,success,-9.29615314,-8.19132259,1.10483055,,train
MOL_67418,success,-9.05199963,-8.3410759,0.71092372,,train
MOL_33123,success,-9.46978364,-7.9336058,1.53617785,,train
MOL_14177,success,-8.90280816,-8.5566682,0.34613997,,train
MOL_48583,success,-9.00960454,-8.47999898,0.52960556,,train
MOL_59342,success,-8.81453357,-8.78411225,0.03042132,,train
MOL_89285,success,-9.30538744,-8.21683373,1.0885537,,train
MOL_48709,success,-8.94386416,-8.61605265,0.32781151,,train
MOL_03038,success,-9.13788174,-8.36528617,0.77259557,,train
MOL_77870,success,-9.31555832,-8.20769754,1.10786078,,train
MOL_44660,success,-9.23688759,-8.3088,0.92808759,,train
MOL_54444,success,-9.17822745,-8.34181225,0.8364152,,train
MOL_68701,success,-9.3916411,-8.10635924,1.28528186,,train
MOL_08912,success,-9.21625903,-8.24246439,0.97379464,,train
MOL_05648,success,-9.14452921,-8.37727367,0.76725554,,train
MOL_11508,success,-9.06831279,-8.44915411,0.61915867,,train
MOL_47418,success,-9.01804588,-8.50899184,0.50905404,,train
MOL_72986,success,-9.01949347,-8.46028879,0.55920467,,train
MOL_39154,success,-9.33848746,-8.11165768,1.22682978,,train
MOL_25348,success,-9.35648532,-8.1058954,1.25058992,,train
MOL_61550,success,-9.31750279,-8.1843503,1.1331525,,train
MOL_87307,success,-9.49140558,-7.97271808,1.5186875,,train
MOL_47349,success,-8.92794563,-8.54372638,0.38421925,,train
MOL_85600,success,-9.14083443,-8.37575498,0.76507945,,train
MOL_56591,success,-9.15571358,-8.31686204,0.83885154,,train
MOL_60993,success,-9.17471462,-8.28456985,0.89014476,,train
MOL_36486,success,-9.13388046,-8.32717184,0.80670862,,train
MOL_71496,success,-9.05061432,-8.50623451,0.54437981,,train
MOL_70194,success,-9.19528522,-8.3116631,0.88362212,,train
MOL_58795,success,-8.87849134,-8.58000097,0.29849038,,train
MOL_76304,success,-9.02570739,-8.45910846,0.56659893,,train
MOL_76112,success,-9.13853169,-8.32797405,0.81055765,,train
MOL_61544,success,-9.19604943,-8.31828115,0.87776827,,train
MOL_14293,success,-9.14171595,-8.33104124,0.81067472,,train
MOL_66825,success,-9.08499888,-8.45150783,0.63349105,,train
MOL_25885,success,-9.34992459,-8.12857493,1.22134966,,train
MOL_36423,success,-9.32496122,-8.2235642,1.10139702,,train
MOL_08314,success,-9.43521376,-8.02057623,1.41463753,,train
MOL_57756,success,-9.29112607,-8.19680352,1.09432255,,train
MOL_84014,success,-9.1426641,-8.36426678,0.77839732,,train
MOL_52040,success,-8.98496416,-8.58341162,0.40155253,,train
MOL_43061,success,-9.12290414,-8.39477305,0.72813109,,train
MOL_64394,success,-9.23157687,-8.3022361,0.92934077,,train
MOL_48927,success,-9.36918694,-8.02037794,1.348809,,train
MOL_84169,success,-9.30312663,-8.16546284,1.13766379,,train
MOL_35720,success,-9.10318471,-8.44212893,0.66105578,,train
MOL_99873,success,-9.24957649,-8.23820837,1.01136813,,train
MOL_42236,success,-9.16158315,-8.31973612,0.84184703,,train
MOL_07776,success,-9.13748772,-8.35924471,0.77824302,,train
MOL_79230,success,-8.99028152,-8.50912106,0.48116046,,train
MOL_64567,success,-8.87724933,-8.56585519,0.31139415,,train
MOL_19713,success,-9.15366629,-8.34139618,0.8122701,,train
MOL_16966,success,-8.79900618,-8.72407384,0.07493234,,train
MOL_17150,success,-9.10552042,-8.39904518,0.70647525,,train
MOL_83225,success,-9.0347861,-8.43584546,0.59894064,,train
MOL_07227,success,-9.20450631,-8.26702909,0.93747722,,train
MOL_76842,success,-9.05211095,-8.48443811,0.56767284,,train
MOL_65987,success,-9.33807061,-8.11995069,1.21811992,,train
MOL_32243,success,-9.45996753,-8.05046242,1.40950511,,train
MOL_50692,success,-9.53115626,-7.93853577,1.59262049,,train
MOL_29206,success,-9.07462377,-8.44156511,0.63305866,,train
MOL_20695,success,-8.8146168,-8.70147524,0.11314156,,train
MOL_90988,success,-9.09167784,-8.37343778,0.71824007,,train
MOL_54259,success,-9.20473999,-8.30803268,0.89670732,,train
MOL_25220,success,-8.88197475,-8.69482983,0.18714492,,train
MOL_75626,success,-9.16899699,-8.35633801,0.81265898,,train
MOL_03452,success,-9.19776768,-8.14243399,1.0553337,,train
MOL_07775,success,-9.07478871,-8.4518227,0.622966,,train
MOL_00572,success,-8.82389415,-8.70769004,0.11620411,,train
MOL_98665,success,-9.17599736,-8.28603922,0.88995814,,train
MOL_67386,success,-9.29705963,-8.24025102,1.05680861,,train
MOL_36357,success,-9.24728147,-8.25323562,0.99404585,,train
MOL_39078,success,-9.39912733,-8.06191258,1.33721474,,train
MOL_48814,success,-8.96688497,-8.58939965,0.37748532,,train
MOL_27401,success,-9.13980171,-8.26075844,0.87904328,,train
MOL_45772,success,-9.30761754,-8.12832195,1.17929559,,train
MOL_08378,success,-8.79609579,-8.71666776,0.07942803,,train
MOL_18763,success,-9.14642846,-8.30162254,0.84480592,,train
MOL_17137,success,-9.58603661,-7.86073481,1.7253018,,train
MOL_58306,success,-9.11369518,-8.27662187,0.83707331,,train
MOL_50667,success,-9.13541514,-8.3327808,0.80263433,,train
MOL_84780,success,-9.24126172,-8.23170538,1.00955633,,train
MOL_15590,success,-9.25096525,-8.22138767,1.02957758,,train
MOL_19739,success,-8.93080385,-8.55923934,0.37156451,,train
MOL_24354,success,-9.41834635,-8.06524613,1.35310022,,train
MOL_74453,success,-9.24272975,-8.24310247,0.99962728,,train
MOL_68432,success,-8.98424837,-8.51344067,0.4708077,,train
MOL_38171,success,-9.15947829,-8.34348421,0.81599409,,train
MOL_02556,success,-8.98317879,-8.55440316,0.42877563,,train
MOL_90983,success,-9.31381208,-8.20606805,1.10774403,,train
MOL_52825,success,-9.10442635,-8.37234615,0.7320802,,train
MOL_58847,success,-9.29678131,-8.09532117,1.20146014,,train
MOL_54958,success,-9.32382791,-8.16692248,1.15690542,,train
MOL_25371,success,-8.97255488,-8.57276919,0.39978569,,train
MOL_57187,success,-8.88589628,-8.67080837,0.21508792,,train
MOL_36032,success,-9.17229627,-8.33362902,0.83866724,,train
MOL_60063,success,-8.90291677,-8.60471751,0.29819926,,train
MOL_59247,success,-9.19331476,-8.30020843,0.89310632,,train
MOL_06201,success,-8.94789515,-8.51685837,0.43103678,,train
MOL_77448,success,-9.32995718,-8.18077939,1.14917779,,train
MOL_10638,success,-9.50249377,-7.92468943,1.57780434,,train
MOL_87559,success,-8.93146443,-8.6152569,0.31620754,,train
MOL_70691,success,-9.14507578,-8.30205659,0.84301919,,train
MOL_88064,success,-9.16747357,-8.38661777,0.7808558,,train
MOL_24352,success,-9.23896846,-8.27958226,0.95938621,,train
MOL_23044,success,-9.10417418,-8.43585251,0.66832167,,train
MOL_71365,success,-9.42940934,-7.95945387,1.46995547,,train
MOL_23884,success,-9.11819783,-8.43948717,0.67871065,,train
MOL_73415,success,-9.27851816,-8.19699275,1.08152541,,train
MOL_65531,success,-8.98302159,-8.58922506,0.39379653,,train
MOL_49268,success,-9.49714679,-7.94957213,1.54757465,,train
MOL_37666,success,-9.17823452,-8.24333107,0.93490345,,train
MOL_38576,success,-9.110989,-8.45578878,0.65520022,,train
MOL_56803,success,-8.95531612,-8.55370991,0.4016062,,train
MOL_67905,success,-9.23673495,-8.30864835,0.92808661,,train
MOL_10701,success,-8.9688592,-8.53356664,0.43529256,,train
MOL_64803,success,-9.32222497,-8.1533914,1.16883357,,train
MOL_66919,success,-8.99742653,-8.52867659,0.46874994,,train
MOL_21658,success,-9.13367719,-8.40449117,0.72918603,,train
MOL_55561,success,-8.97211664,-8.56895564,0.403161,,train
MOL_55335,success,-9.16349419,-8.37341301,0.79008118,,train
MOL_97345,success,-9.34269635,-8.134499,1.20819734,,train
MOL_16295,success,-9.19454736,-8.33983778,0.85470958,,train
MOL_35594,success,-9.31654823,-8.22589945,1.09064878,,train
MOL_92184,success,-9.22374698,-8.24957788,0.9741691,,train
MOL_71374,success,-9.11699019,-8.37667319,0.74031701,,train
MOL_77626,success,-8.99729625,-8.5078932,0.48940305,,train
MOL_43312,success,-8.85334677,-8.70214545,0.15120131,,train
MOL_08423,success,-8.84169261,-8.70014472,0.14154789,,train
MOL_92366,success,-9.27530789,-8.22884142,1.04646647,,train
MOL_52141,success,-9.10700442,-8.28539217,0.82161225,,train
MOL_97762,success,-9.31446076,-8.13074671,1.18371405,,train
MOL_18499,success,-9.12506823,-8.32069413,0.8043741,,train
MOL_67693,success,-9.40364568,-8.02831266,1.37533303,,train
MOL_08321,success,-9.02781158,-8.48748107,0.54033052,,train
MOL_49001,success,-9.14652765,-8.38966721,0.75686045,,train
MOL_98606,success,-9.11857044,-8.3705443,0.74802614,,train
MOL_88050,success,-8.94098338,-8.60398367,0.33699971,,train
MOL_10570,success,-9.3677351,-8.17928802,1.18844708,,train
MOL_06937,success,-9.10690777,-8.44213171,0.66477606,,train
MOL_45441,success,-8.85819702,-8.63009154,0.22810549,,train
MOL_11939,success,-9.18006942,-8.34017371,0.83989571,,train
MOL_37518,success,-8.81962368,-8.68843137,0.13119231,,train
MOL_51450,success,-9.21350651,-8.26236914,0.95113737,,train
MOL_25966,success,-9.19220004,-8.27177677,0.92042327,,train
MOL_99124,success,-9.2584961,-8.19561179,1.0628843,,train
MOL_36402,success,-9.02621461,-8.51542755,0.51078706,,train
MOL_40459,success,-9.1519137,-8.34994157,0.80197213,,train
MOL_26819,success,-9.40317317,-8.11567755,1.28749562,,train
MOL_98414,success,-9.02823658,-8.44602409,0.58221249,,train
MOL_98405,success,-9.19061171,-8.23363091,0.95698079,,train
MOL_92677,success,-9.23178707,-8.21975601,1.01203106,,train
MOL_76903,success,-9.52020845,-7.90112597,1.61908249,,train
MOL_92133,success,-8.84121537,-8.6343631,0.20685226,,train
MOL_90674,success,-9.20146167,-8.23950635,0.96195532,,train
MOL_28410,success,-9.09416376,-8.39596844,0.69819533,,train
MOL_83086,success,-8.89860908,-8.73037667,0.16823241,,train
MOL_19497,success,-9.13100893,-8.3489385,0.78207044,,train
MOL_98728,success,-9.08326112,-8.47943454,0.60382657,,train
MOL_90615,success,-9.07575153,-8.38378512,0.69196641,,train
MOL_97348,success,-9.25598159,-8.27176923,0.98421236,,train
MOL_09519,success,-8.90030011,-8.67881886,0.22148125,,train
MOL_15033,success,-9.43032285,-8.05519562,1.37512723,,train
MOL_19058,success,-9.00429993,-8.52394671,0.48035321,,train
MOL_86787,success,-9.35241233,-8.14090029,1.21151204,,train
MOL_29598,success,-9.22646143,-8.23896069,0.98750074,,train
MOL_59574,success,-9.11630162,-8.37636297,0.73993865,,train
MOL_83587,success,-9.02684072,-8.48595725,0.54088346,,train
MOL_34441,success,-8.93402288,-8.58065149,0.35337139,,train
MOL_23975,success,-9.05627811,-8.42888411,0.627394,,train
MOL_64112,success,-9.09436921,-8.42065031,0.6737189,,train
MOL_36751,success,-9.07307906,-8.47771459,0.59536447,,train
MOL_35875,success,-9.03322077,-8.47338247,0.5598383,,train
MOL_05538,success,-9.1311399,-8.43890416,0.69223574,,train
MOL_28902,success,-9.1197031,-8.35096708,0.76873602,,train
MOL_12893,success,-9.4505514,-8.03562645,1.41492495,,train
MOL_65538,success,-8.91804402,-8.58096871,0.3370753,,train
MOL_46419,success,-9.03991037,-8.48859591,0.55131447,,train
MOL_96340,success,-9.16801092,-8.33379169,0.83421924,,train
MOL_39373,success,-8.94404991,-8.59486714,0.34918277,,train
MOL_34747,success,-9.42639817,-8.10267425,1.32372392,,train
MOL_43831,success,-9.20495629,-8.27391527,0.93104102,,train
MOL_19123,success,-8.86034048,-8.64284708,0.21749339,,train
MOL_60546,success,-9.19289567,-8.32619616,0.86669951,,train
MOL_35941,success,-9.05632312,-8.38163264,0.67469048,,train
MOL_71474,success,-9.13645998,-8.31835917,0.81810081,,train
MOL_75351,success,-8.99894565,-8.55143118,0.44751447,,train
MOL_90805,success,-9.14970818,-8.39125392,0.75845426,,train
MOL_61961,success,-9.37487294,-8.05801709,1.31685585,,train
MOL_94411,success,-8.88217868,-8.63900853,0.24317015,,train
MOL_09932,success,-9.33222031,-8.10998205,1.22223827,,train
MOL_97733,success,-9.12041965,-8.39336792,0.72705173,,train
MOL_92676,success,-8.97981857,-8.51740601,0.46241257,,train
MOL_96163,success,-9.52883405,-7.92157722,1.60725683,,train
MOL_17000,success,-8.83630252,-8.67051729,0.16578523,,train
MOL_02653,success,-9.28897169,-8.12141893,1.16755275,,train
MOL_66660,success,-9.37483475,-8.12789953,1.24693522,,train
MOL_71032,success,-9.27212884,-8.20696049,1.06516835,,train
MOL_89829,success,-9.09445273,-8.38189452,0.71255821,,train
MOL_19788,success,-9.03549927,-8.47295311,0.56254615,,train
MOL_05986,success,-9.07384053,-8.44204044,0.6318001,,train
MOL_97898,success,-8.90129566,-8.66220781,0.23908785,,train
MOL_86756,success,-9.47241083,-8.0062175,1.46619333,,train
MOL_98239,success,-9.32631213,-8.12413727,1.20217486,,train
MOL_78694,success,-8.93611345,-8.57730328,0.35881016,,train
MOL_63533,success,-9.38168836,-8.10863257,1.27305579,,train
MOL_76271,success,-9.40653277,-7.97476606,1.43176672,,train
MOL_52139,success,-9.0307099,-8.45331874,0.57739116,,train
MOL_20004,success,-9.05079937,-8.44262135,0.60817803,,train
MOL_07711,success,-9.06474104,-8.52159914,0.5431419,,train
MOL_73567,success,-8.90809191,-8.59458023,0.31351168,,train
MOL_07124,success,-8.92980643,-8.60873389,0.32107254,,train
MOL_54829,success,-9.25466804,-8.31138687,0.94328116,,train
MOL_13428,success,-9.30103937,-8.18744311,1.11359626,,train
MOL_60233,success,-9.20549281,-8.2681397,0.93735312,,train
MOL_88350,success,-9.47028079,-7.98967958,1.48060121,,train
MOL_13483,success,-9.21664953,-8.29800127,0.91864826,,train
MOL_76416,success,-8.86622503,-8.67217812,0.1940469,,train
MOL_33290,success,-8.94713421,-8.52611661,0.4210176,,train
MOL_11065,success,-9.21432638,-8.32287812,0.89144826,,train
MOL_51099,success,-9.2409621,-8.20538083,1.03558126,,train
MOL_20706,success,-9.27221133,-8.19816566,1.07404567,,train
MOL_73252,success,-9.30684762,-8.20846365,1.09838397,,train
MOL_12059,success,-9.1599202,-8.31324103,0.84667917,,train
MOL_06534,success,-8.84058482,-8.70931056,0.13127426,,train
MOL_94192,success,-9.29609868,-8.24825492,1.04784377,,train
MOL_47103,success,-8.80889053,-8.68972993,0.1191606,,train
MOL_05088,success,-8.9351889,-8.59020553,0.34498337,,train
MOL_70520,success,-9.05365071,-8.45948471,0.594166,,train
MOL_07060,success,-9.22613588,-8.21807316,1.00806273,,train
MOL_95877,success,-9.2418345,-8.22672075,1.01511375,,train
MOL_19082,success,-9.17727736,-8.39408608,0.78319128,,train
MOL_99076,success,-9.28811501,-8.18021905,1.10789596,,train
MOL_75892,success,-9.30727245,-8.18746831,1.11980414,,train
MOL_82379,success,-9.06519586,-8.3587942,0.70640166,,train
MOL_42108,success,-8.80110426,-8.67960642,0.12149783,,train
MOL_96162,success,-9.44700448,-8.03090023,1.41610425,,train
MOL_54002,success,-9.26970792,-8.22548135,1.04422657,,train
MOL_54323,success,-9.18098011,-8.32925678,0.85172332,,train
MOL_01428,success,-9.27771646,-8.25485311,1.02286335,,train
MOL_42006,success,-9.3252511,-8.18628454,1.13896656,,train
MOL_28851,success,-9.35943352,-8.02853768,1.33089583,,train
MOL_95498,success,-9.11125794,-8.38919042,0.72206753,,train
MOL_23788,success,-9.12361572,-8.40234337,0.72127235,,train
MOL_40174,success,-9.35241566,-8.08534624,1.26706942,,train
MOL_56164,success,-9.08889492,-8.46936429,0.61953063,,train
MOL_35186,success,-9.10457788,-8.37564908,0.7289288,,train
